250160426 528266297386078208  200.0 96.5%
499182169 528407930526502912  200.0 100.0%
525783507 416918873703596032  195.0 90.2564102564%
436090974 526108764617732097  200.0 98.0%
1704802644 527864079558258688  193.0 92.7461139896%
290405609 528169181418500099  200.0 97.5%
346108970 432310216768909312  197.0 98.4771573604%
2575182624 510460174188834817  185.0 95.6756756757%
14761129 527201921119965184  198.0 78.2828282828%
1547888088 527419618017558532  199.0 93.9698492462%
241859503 528349929216151552  199.0 47.7386934673%
49498619 527893720188723200  200.0 70.5%
924111870 528424935644233728  200.0 98.5%
110794451 528184757063258114  200.0 84.5%
89441010 527397826280820736  197.0 74.6192893401%
309201776 501339211685830657  197.0 87.8172588832%
336893479 527557172280827904  193.0 79.792746114%
143968148 489859763518185472  197.0 92.8934010152%
192810395 518119462612918273  198.0 98.9898989899%
272607123 528304229090222080  200.0 98.5%
530859010 528012123033448448  184.0 47.8260869565%
101295367 528346625740378113  200.0 65.5%
238544686 527962859041349633  199.0 71.8592964824%
400144026 508208089007276032  195.0 98.9743589744%
402259335 528153547037081600  199.0 88.9447236181%
625311730 528444179228405760  200.0 96.5%
397512680 528209070184878082  189.0 96.8253968254%
99141776 528281227237658624  200.0 92.5%
247441604 528136593987477504  200.0 41.0%
1042217348 290699711797661697  189.0 74.6031746032%
2156890765 528274520038440960  200.0 100.0%
227698269 461488526283251712  195.0 95.8974358974%
297928173 528222572953878528  199.0 99.4974874372%
456582253 209008353609908225  197.0 78.6802030457%
372294996 527865442589626369  200.0 89.5%
872941904 526801889980350466  200.0 82.0%
442066449 523539131851628544  196.0 96.4285714286%
1194749300 525502671092862976  194.0 76.8041237113%
480494706 528429276580704256  196.0 98.4693877551%
112125950 528426371920715777  200.0 91.0%
1068948906 437253791365079040  200.0 99.5%
379658289 528154418462474240  200.0 99.0%
951863653 527699549033230336  198.0 99.4949494949%
273675908 528269575024963584  198.0 64.1414141414%
153642450 528289164408922112  200.0 97.0%
586964590 528442018004234240  200.0 74.5%
466696998 528197755869474817  200.0 98.0%
453027696 528333979728871424  200.0 97.0%
1343408172 527970513336160256  198.0 97.9797979798%
539860514 527737605895749632  199.0 95.9798994975%
432918879 465372450021076992  185.0 98.9189189189%
362929299 526730971022770177  183.0 86.8852459016%
547117039 528344496803561472  200.0 95.5%
500771928 396981530557689856  198.0 97.9797979798%
239406062 527883984672264192  200.0 45.5%
409762179 527774060256985088  199.0 87.9396984925%
518580571 528116534594392065  194.0 97.9381443299%
495673496 528025478406221824  199.0 99.4974874372%
195325516 527118792296759296  200.0 82.5%
240857141 457593957154045952  199.0 95.4773869347%
245111182 528288797767634944  199.0 70.8542713568%
291637947 528206109417304064  200.0 79.5%
234278005 528231572462260226  196.0 98.4693877551%
407693647 517909073170165760  188.0 43.085106383%
252671742 527991322691383296  200.0 98.0%
1050883987 513401479881691137  200.0 99.5%
247533447 522876653291450368  200.0 91.5%
386374056 527778562112491522  197.0 97.461928934%
1564709545 520494601358946304  193.0 90.1554404145%
605047222 525714865231380480  198.0 92.4242424242%
518774082 528310165930381312  200.0 98.0%
406460334 528091388089335808  200.0 98.0%
259882784 528430094185144320  200.0 74.0%
2454603329 524901111346388992  199.0 93.4673366834%
353306333 528438126377590785  199.0 98.4924623116%
244615309 528159869715501057  195.0 83.5897435897%
787578458 278383292481421313  192.0 59.375%
310707780 528297205611114497  200.0 98.5%
596794767 528433868119244801  200.0 96.0%
221180172 527162745859227649  199.0 92.9648241206%
460190875 528436253134295040  200.0 83.5%
179064117 528389131047415808  200.0 100.0%
1279879129 520866656197677056  197.0 92.385786802%
1891367252 528405310416113664  200.0 94.5%
379031041 528332989256581121  200.0 98.5%
81668340 523678324774551552  199.0 99.4974874372%
776854368 527439964187803648  193.0 95.3367875648%
292840838 528323871288475648  200.0 99.0%
253666701 504566525479911424  200.0 95.5%
186144435 513032826812239872  195.0 58.9743589744%
44457591 489812366214066176  200.0 93.5%
534079397 518603280167874560  197.0 95.9390862944%
322188576 304627170268028929  183.0 100.0%
78581961 527870225484505088  198.0 87.8787878788%
270833662 528276035532382208  195.0 93.8461538462%
268771975 526115068165906433  198.0 98.4848484848%
413227230 517387370501386240  199.0 89.9497487437%
337075597 528348762658177024  200.0 95.5%
341015970 114811249904193536  200.0 92.5%
285597999 526983489707466752  194.0 95.8762886598%
353893531 527498042224570368  200.0 95.0%
1563279968 527338631707373568  198.0 91.4141414141%
377234247 260081161701822465  193.0 98.9637305699%
996143989 528327202598043649  200.0 98.5%
590444633 524741612417851393  199.0 100.0%
545175802 528264885805649922  198.0 95.9595959596%
2612579412 499200635095363584  191.0 93.7172774869%
325226081 493371822507708417  199.0 76.3819095477%
304426140 528323538470461441  200.0 95.5%
1490706997 525752743797862400  191.0 93.7172774869%
256441425 526654179600003072  197.0 90.8629441624%
374111071 528360138730528768  194.0 97.9381443299%
2242503071 527370255967191040  200.0 44.0%
173090808 526798570922323968  196.0 78.0612244898%
257894454 523498142507880449  194.0 98.4536082474%
997158973 527840078970626048  195.0 95.3846153846%
376486671 375495831581114368  200.0 100.0%
159506229 493810865020628992  200.0 98.0%
407912554 527572425773297664  200.0 97.5%
273504729 528297548826415104  200.0 69.0%
132255431 526084208486129664  199.0 95.4773869347%
276912935 525857249843900416  199.0 89.4472361809%
2448258836 528449562189791232  200.0 100.0%
23175215 528423207879970817  200.0 97.0%
323277332 527780275971837952  200.0 98.5%
38994455 523723271594725376  199.0 50.2512562814%
231765434 528372174139437056  199.0 98.4924623116%
310491170 528365057172705280  200.0 98.0%
305802678 528225030409162752  200.0 96.0%
243994859 528368179240656896  200.0 89.5%
335591002 387539995629592577  189.0 48.1481481481%
364049870 528108008686252033  200.0 99.5%
251241047 402878513268920320  190.0 95.2631578947%
170554846 528337970550419459  199.0 63.3165829146%
267945767 515787908435832832  196.0 97.9591836735%
282276337 178148631365419008  200.0 57.5%
528447379 523821251648040960  195.0 98.4615384615%
1178940020 517334830082957312  200.0 98.5%
553894237 528223633890889728  200.0 96.0%
422722683 515048851708055552  197.0 94.923857868%
586285327 526406920782221313  200.0 63.0%
343259903 528388283416342528  200.0 94.5%
310549108 368509611864637441  198.0 80.8080808081%
310016981 471366613317324800  175.0 66.8571428571%
322022626 337055096007442433  199.0 97.4874371859%
179999624 512943954103635968  198.0 86.8686868687%
39708226 527453545193160707  199.0 79.8994974874%
531022331 528413345758457856  200.0 99.5%
574714083 518858656150851584  200.0 100.0%
371337226 504319763355422720  200.0 95.5%
229556043 528355496839745536  200.0 87.5%
1612299288 516681907828842496  199.0 98.4924623116%
980162125 528379922754961408  200.0 99.5%
253453765 528446544706416640  200.0 99.0%
273478075 518684741898231809  199.0 89.4472361809%
491626386 495607974145306624  200.0 84.5%
119343932 526711854320472064  198.0 92.4242424242%
513825527 528313813422985216  200.0 99.5%
1540807872 505604601165250560  200.0 95.0%
263431314 527556247172943872  199.0 98.9949748744%
388977428 528338008068476928  188.0 98.4042553191%
261799332 527857508916793344  192.0 96.3541666667%
418856515 528446605255401475  200.0 99.5%
78893644 437624179735556096  200.0 86.0%
87282324 528266719748296704  200.0 96.5%
466020893 528212743229165568  200.0 98.0%
1239152389 526114901136125952  177.0 95.4802259887%
315635559 528322500623486976  200.0 81.5%
318409479 525679219502628864  191.0 94.7643979058%
424304762 528417005989150720  199.0 44.7236180905%
2169785468 525761003313577984  200.0 96.5%
232603093 510768554681966592  198.0 96.9696969697%
750683737 528431528594780160  200.0 97.5%
1079385380 520715918318387200  199.0 97.9899497487%
59175315 528306470715023360  199.0 75.3768844221%
414574687 527051285028425729  198.0 71.2121212121%
1626783810 528185545818533889  193.0 93.7823834197%
993490693 525075174010257410  184.0 77.7173913043%
562331376 526841431919316992  194.0 89.6907216495%
434352688 519823570927497218  199.0 100.0%
387969346 476606463410843648  199.0 85.4271356784%
361436986 528094967122907136  200.0 99.0%
526567677 526263136626954240  196.0 52.5510204082%
36159083 528434332931608576  200.0 78.5%
249307338 388666752688599040  200.0 96.5%
996980480 528307730411696128  200.0 93.0%
519710922 528247826489171969  200.0 100.0%
875504767 526085302574530560  196.0 80.1020408163%
15384591 528314894647427072  200.0 91.0%
215233409 509821050767417344  200.0 60.0%
93208574 526641053273554944  196.0 88.7755102041%
389236146 528448280863453185  200.0 100.0%
257000792 528119016259190784  183.0 97.2677595628%
261314151 527445380548796416  194.0 86.5979381443%
326174371 528452924754907136  200.0 97.0%
731929837 527971910815346688  199.0 87.9396984925%
187063779 466619872211136512  198.0 91.9191919192%
582723881 528419720836698112  200.0 97.0%
564105603 528385866167635968  200.0 98.5%
277098978 525058638063230976  199.0 93.4673366834%
520725419 526720542624456704  189.0 40.7407407407%
418751316 498451499769663488  194.0 44.3298969072%
2171808977 490973597221941248  200.0 93.5%
887205030 523728806595399680  200.0 92.0%
162023458 528343607996993538  200.0 99.5%
274063527 527920184397279236  197.0 85.7868020305%
328502451 528453809253535745  200.0 97.5%
131145199 528161526943727616  199.0 85.9296482412%
563579384 528382803293925376  200.0 81.5%
151208879 528127177938575360  199.0 89.4472361809%
480678578 528349726874157057  200.0 99.5%
614726684 528448988622516224  200.0 95.5%
391823189 523482941058318336  197.0 96.9543147208%
536173781 515354907176476672  191.0 97.3821989529%
263616623 528412427012956160  200.0 99.0%
200982159 528398954409754626  200.0 98.0%
243972554 528428547681959936  190.0 96.3157894737%
262527320 528142668321140736  198.0 96.9696969697%
1365118692 524311444016222210  196.0 99.4897959184%
573889371 528097478097502208  200.0 100.0%
420956422 528121254092365825  199.0 87.4371859296%
250725680 522149086901071873  200.0 81.5%
520737449 528400451910131712  197.0 99.4923857868%
1899511136 527853964532781056  196.0 93.8775510204%
358525821 471162609148760064  195.0 92.8205128205%
1401255864 527396495561998337  163.0 92.6380368098%
282284280 527967364403707906  200.0 99.0%
292193202 340330767546720256  198.0 83.3333333333%
265348960 525911695315582976  196.0 48.9795918367%
270273187 190170501224726528  159.0 98.7421383648%
245135432 528361919791370240  195.0 99.4871794872%
452219087 528442227862028288  200.0 56.5%
234675209 513170717089599488  186.0 66.6666666667%
579816462 527028862610604032  197.0 97.461928934%
123993167 528402753488289792  200.0 97.0%
503330341 527753442933354496  189.0 99.4708994709%
1129584258 508532303866650624  198.0 84.3434343434%
252323478 528231655807279105  196.0 79.0816326531%
354479000 528311950850019329  197.0 97.461928934%
555111904 528354477032472576  200.0 98.5%
249342236 528342662428889090  200.0 99.5%
155292035 514442620739653632  197.0 95.4314720812%
2156882606 526100198834331648  175.0 89.1428571429%
187259912 528337340897722368  193.0 92.7461139896%
940439137 490328366839771136  175.0 94.2857142857%
2453975104 514551838973378560  200.0 100.0%
2474035246 525961138505146368  197.0 99.4923857868%
631195440 486416625038798848  198.0 100.0%
414211318 527531020816752640  196.0 97.9591836735%
1611641383 527723096598269952  193.0 98.4455958549%
276971927 528287109598019584  199.0 87.4371859296%
402913418 524666409075605504  197.0 89.3401015228%
972408704 527716879138181121  200.0 99.5%
246717594 528182816702746624  195.0 94.358974359%
66166962 518278281909370880  197.0 51.269035533%
332554396 517999008078249984  200.0 94.5%
605396160 528288489302155264  199.0 90.9547738693%
380639512 528136900314296320  200.0 99.5%
2477006190 528312438148448256  199.0 94.9748743719%
180334481 528343578443935744  200.0 95.0%
423159440 460840485620563970  176.0 99.4318181818%
395804342 528340439079079936  200.0 92.5%
610334765 528311800836526080  200.0 99.5%
1044953670 527926634025082880  195.0 93.8461538462%
1026073458 528443723529859072  200.0 100.0%
266622179 262000973927571456  197.0 99.4923857868%
138581981 407278417797996545  195.0 98.4615384615%
1733145996 527915727626698753  180.0 98.3333333333%
253058268 526352573159464960  200.0 59.5%
228348024 515519230994034688  192.0 77.6041666667%
395544245 528376778679541760  187.0 99.4652406417%
327854561 528457735860678656  200.0 99.0%
329821075 439055301124558848  191.0 98.4293193717%
477638103 528415513295077376  200.0 88.0%
382324963 528450899539398656  200.0 100.0%
518452333 528453928719876096  200.0 99.0%
319286937 528385699829932032  200.0 99.0%
378001664 528306538524704768  200.0 83.5%
419178076 528290204734353408  200.0 97.0%
209134659 345546296905576448  200.0 99.0%
705948721 528309739034509313  200.0 98.5%
165873147 26110284924  200.0 97.5%
467012795 528448251205537792  200.0 100.0%
2160188032 528458660494991360  200.0 96.5%
534819792 528151699211288576  196.0 98.9795918367%
211815326 528142034377248769  199.0 91.4572864322%
1248117944 485904001280397312  198.0 95.9595959596%
62066786 523879344708792321  200.0 80.0%
404500888 527827103094296576  200.0 99.5%
316215636 442267175244427265  198.0 98.9898989899%
433889894 169179374946500608  179.0 97.2067039106%
2298974787 526079916878475264  196.0 90.306122449%
727316209 528336104890433537  199.0 95.9798994975%
781035506 512919480343617536  200.0 99.5%
250077663 317766956386230272  198.0 81.8181818182%
257954824 528458187230310400  200.0 99.5%
246361775 526894457304522752  196.0 98.4693877551%
1215890761 518060403553607680  189.0 96.2962962963%
259885612 528157005467238400  200.0 99.5%
396808355 528452112921817088  200.0 96.5%
520979129 365151816347955201  200.0 100.0%
267211796 528233215870267392  200.0 50.5%
371436474 527655125293088768  191.0 96.335078534%
375057573 528306869681393664  200.0 99.0%
383773355 528015672383528960  195.0 96.9230769231%
469206598 276948791171612672  190.0 99.4736842105%
446474270 272308651518210048  158.0 94.9367088608%
319917571 528262498596573184  200.0 99.0%
92527443 528426708740108288  200.0 99.5%
1291649760 528436379101843456  200.0 99.0%
324833203 527201839939203074  200.0 78.0%
515598723 528453766782013440  200.0 98.5%
352883711 491580236518395904  200.0 95.5%
272040929 527898163093704705  200.0 86.5%
19747524 499878476527435776  200.0 57.5%
287405544 528437300720435200  200.0 98.0%
347477163 483210845350936577  195.0 88.7179487179%
400344121 528319506251145217  199.0 98.4924623116%
544388244 528301919005970432  196.0 94.8979591837%
16269459 518597857998151681  200.0 98.0%
217868207 528143691756478464  200.0 41.0%
231163269 527896294950711296  200.0 97.0%
52360168 528191378639974400  200.0 94.5%
306400709 528449282022445056  200.0 70.0%
231163261 528309530963107840  199.0 98.9949748744%
287343537 526834480682909697  199.0 83.9195979899%
293703221 500873830647468032  192.0 95.3125%
256902307 495405127121903616  195.0 83.5897435897%
1661213700 528456724362330112  200.0 93.5%
242555707 528126230508228609  200.0 97.5%
254026089 511234616812785664  199.0 82.9145728643%
563710838 450644782990512128  200.0 100.0%
2167859386 520540570138464256  199.0 92.4623115578%
295936838 528294721186037760  190.0 95.7894736842%
1038857694 470466331804856320  200.0 99.5%
249797092 528368149247193088  200.0 98.0%
473653252 527684943313256448  198.0 63.1313131313%
528737967 528308818757697536  200.0 100.0%
354283551 528213017994211328  200.0 97.5%
354017458 528460739187470336  198.0 60.101010101%
346017370 528282186324004864  200.0 100.0%
175897673 528120484370452483  199.0 68.8442211055%
2488558722 492076750365401090  189.0 84.6560846561%
491553559 528384901066670080  200.0 92.0%
257572236 492083438363496450  196.0 98.9795918367%
1027036890 303338452508868609  181.0 97.7900552486%
853584264 391153756337094656  181.0 98.8950276243%
295893572 295571596641439745  199.0 97.9899497487%
300387497 528161195367231491  200.0 66.0%
332494268 482455933360930816  181.0 97.7900552486%
845983339 504688521915797504  200.0 99.5%
137310067 521556250073391104  200.0 86.0%
265101980 528440735758966784  200.0 91.5%
385959190 521651457020674048  198.0 95.9595959596%
501104760 528391653854171136  200.0 98.0%
1128696979 522981271379521536  179.0 98.8826815642%
200881764 528205482540806147  200.0 90.0%
216859124 492418130501595137  198.0 56.0606060606%
505852315 502285198642262016  195.0 92.3076923077%
549131692 220821991651950592  199.0 98.9949748744%
1654242758 527750189121945600  178.0 82.0224719101%
2377435608 528458097015410688  200.0 98.5%
232517493 480736711631056896  193.0 98.4455958549%
244194689 527708786698379264  199.0 72.864321608%
458515223 528152039797170176  200.0 99.0%
2405302445 527877093644726272  181.0 88.9502762431%
1030238156 528457146867126272  200.0 54.0%
282073073 525925016014041088  200.0 82.5%
317011902 528274939431100416  200.0 81.5%
1178648635 527362926751907840  194.0 96.3917525773%
244641909 525234687112138753  200.0 48.5%
234078708 519525377459240960  200.0 94.5%
243746118 528237084872425472  199.0 82.9145728643%
285624978 300551696457809920  155.0 98.064516129%
400277881 528377620094676993  199.0 95.9798994975%
255395984 528450439402893312  200.0 99.0%
779874902 528335081283149824  200.0 91.0%
282777454 525761595511554048  200.0 89.5%
811579909 528238340869328896  169.0 82.2485207101%
1060836324 526498857232760832  200.0 90.5%
387861161 520202616106532864  197.0 96.4467005076%
250143841 527808611339104258  200.0 98.0%
412165629 528366217161998338  200.0 96.0%
865361017 528293478015303680  198.0 89.898989899%
81821339 528163315680165891  200.0 46.0%
246942415 516090286234406913  200.0 99.5%
1607443884 528448179059314688  200.0 100.0%
67740230 528448261174984705  200.0 57.0%
926792131 325186034910519297  200.0 100.0%
419325647 528327760129712129  199.0 93.9698492462%
393448910 491760388359204864  197.0 91.8781725888%
251251892 509528063420276737  196.0 89.7959183673%
101299448 528166316515930112  200.0 52.5%
2350932305 494616001023979520  198.0 82.8282828283%
1020677815 526270727599566848  200.0 99.0%
242683813 512553654851612672  197.0 94.4162436548%
360925202 518620361660043264  197.0 86.8020304569%
53683990 528438020043571200  200.0 95.0%
356845292 396890640501714944  190.0 70.5263157895%
232900054 528297093660545024  200.0 100.0%
222299689 498796350813655042  190.0 95.2631578947%
2330739023 440392223201705984  163.0 98.1595092025%
1266956078 528118514993737729  200.0 98.5%
255475192 527219533824929792  200.0 94.5%
31083521 527100868500672512  200.0 72.5%
2455314127 527838934768680960  200.0 98.0%
2236148932 528403540310769664  200.0 99.0%
421859162 528307631510003712  200.0 100.0%
217995765 528340090486292480  200.0 100.0%
243176577 485825465202925568  198.0 97.4747474747%
2468989081 514712904386375680  197.0 96.4467005076%
401062110 496774081765572609  170.0 100.0%
1027656355 521579485653528576  195.0 96.9230769231%
270421271 527163380453216256  186.0 98.9247311828%
2663720190 519291039807315970  200.0 78.0%
413260890 527694183729876992  193.0 98.4455958549%
230442590 282849008475598848  199.0 86.432160804%
917635878 528300389020729344  200.0 93.5%
183895276 522636990315900928  198.0 72.2222222222%
236429041 450942049932828673  198.0 99.4949494949%
15868207 528137854891749376  200.0 69.5%
242406317 527059737750151168  198.0 96.9696969697%
475585461 528342803160383488  200.0 96.5%
1326638426 528270753905389569  200.0 100.0%
245041426 528311399596843009  195.0 97.4358974359%
253728028 504341918885478400  196.0 92.3469387755%
139528033 528200195289280513  200.0 91.0%
482813236 528299587665027072  200.0 99.5%
2422602390 528262337019781120  199.0 94.472361809%
357086291 520099703354978304  195.0 90.7692307692%
349543073 528455074448568320  200.0 93.0%
249349805 528241945588400128  200.0 97.5%
311014903 528212496487055362  200.0 70.0%
1050834511 513809420925415424  191.0 99.4764397906%
336106129 528304744964825088  196.0 54.5918367347%
701845682 528144472085786624  190.0 94.2105263158%
61395695 527441402708635648  200.0 48.5%
388732985 197810777485344770  197.0 99.4923857868%
311777732 527525767841079298  200.0 91.5%
263283712 523539117049524224  198.0 97.4747474747%
335241565 498170545725120513  187.0 100.0%
1483336260 516206944512520192  198.0 92.4242424242%
246275155 522125192617660416  190.0 92.6315789474%
181751738 528461722123005952  200.0 96.5%
546755584 526423029719384065  189.0 95.7671957672%
279572842 91990308795072512  200.0 98.5%
339080535 175090852731961344  189.0 98.4126984127%
830586380 527741495890042880  199.0 99.4974874372%
75248205 528447294064955392  200.0 64.0%
731431315 502921806718967809  183.0 93.9890710383%
225558574 526924856420360192  197.0 95.9390862944%
2201587569 528137086080008192  200.0 89.0%
277402943 523176586296561664  189.0 93.1216931217%
584335476 451230699023261696  200.0 91.0%
594981002 528001400186613760  198.0 97.4747474747%
155372631 528459439955644416  200.0 98.5%
428567075 528333416996286464  200.0 48.0%
521595955 528459056856715265  200.0 100.0%
22701913 527626962874167296  198.0 93.9393939394%
2167116549 522647514684469248  200.0 99.5%
841210339 524646847907115008  172.0 84.3023255814%
14746659 528370103667408896  200.0 40.0%
453271212 524649625160916992  190.0 98.4210526316%
342017096 522689472442281984  200.0 59.5%
2157518194 528328109439733760  200.0 99.0%
279325097 503448284581871616  198.0 52.5252525253%
1023944071 528350089106833408  199.0 95.4773869347%
272368676 527541857224384513  199.0 91.4572864322%
401220246 527947746872143873  200.0 99.0%
276477443 493954463887917057  192.0 95.8333333333%
368139837 527868451017072640  196.0 100.0%
766325725 528465634334900224  195.0 93.3333333333%
2592745334 500325131214811138  154.0 86.3636363636%
256430464 516260949364199424  196.0 90.8163265306%
273520514 526316381940510721  198.0 98.9898989899%
254286408 528338526773866496  199.0 50.7537688442%
254387746 528439451698335744  195.0 99.4871794872%
246079842 528068734909288449  198.0 83.3333333333%
253127748 528073836546097153  185.0 53.5135135135%
243768795 524875497692737536  197.0 84.7715736041%
252726201 176645430048858112  195.0 99.4871794872%
338029277 527789218446073856  199.0 100.0%
342394935 527866636880318465  200.0 89.0%
536611389 528187414834331648  199.0 98.4924623116%
536611384 528314745082753024  199.0 100.0%
131870916 528412109197955072  200.0 92.0%
1009696003 494701525885665281  200.0 98.5%
153008731 516157563251855360  197.0 96.4467005076%
115171623 492790078012678146  199.0 88.4422110553%
938472390 528269023339757569  200.0 96.5%
410161727 526821800051621889  197.0 93.9086294416%
2293845483 528354155874643968  197.0 92.8934010152%
243739919 528320336446488576  200.0 91.5%
366307057 517086801157033984  200.0 76.0%
297920428 528262283386830848  200.0 99.0%
272568801 489956394745884673  196.0 95.9183673469%
243862014 500653183619051520  196.0 91.3265306122%
2459014270 489927086627250176  199.0 99.4974874372%
361802022 528270324630970368  200.0 87.5%
1448924210 520274074115645440  199.0 51.256281407%
382669908 528390608759439360  200.0 97.0%
142657515 337989306687832064  197.0 42.6395939086%
41826382 527514552125366272  199.0 47.7386934673%
229902715 444908647010009088  196.0 63.7755102041%
255728752 528403066048233472  199.0 98.4924623116%
237733684 515575805108187136  195.0 97.9487179487%
200457038 528343721369038848  200.0 79.5%
2502474651 518893933670432769  197.0 84.2639593909%
360371793 528463399038906368  199.0 97.4874371859%
245933745 526478966698168321  198.0 99.4949494949%
587670184 527878858477817856  196.0 99.4897959184%
1926227714 528386943134887937  200.0 99.0%
1936935068 528119466840707072  199.0 85.9296482412%
455105549 526241381304389634  194.0 97.9381443299%
2164065562 522283122587471872  200.0 99.5%
150202586 528249809564467200  196.0 66.3265306122%
79012737 528432087108292608  199.0 64.824120603%
280853375 528262776947363840  200.0 89.0%
243091999 433720024973324288  194.0 89.175257732%
1114904882 528216842112733184  200.0 98.5%
231189464 527988027843674112  199.0 99.4974874372%
218605882 528431544965545984  200.0 75.0%
1006241474 456519308906987523  197.0 100.0%
251667018 408299875063701505  198.0 81.8181818182%
430870902 507210754815447040  193.0 80.310880829%
475040355 528378896886939648  198.0 97.4747474747%
103698834 517213218700144640  199.0 64.824120603%
250802449 527962308249534464  197.0 41.6243654822%
406153345 528341734963441664  200.0 96.0%
1221209557 528382609571577856  200.0 98.5%
117448525 528118649958051840  200.0 98.0%
307910826 528441350593986562  200.0 97.0%
174621891 528469793553534976  199.0 86.432160804%
285487651 265002188412170240  159.0 98.7421383648%
464902985 526621596367081473  200.0 98.0%
477049994 528470814895517697  200.0 97.5%
426833159 204347494971351041  174.0 97.7011494253%
605784204 528387220211003394  197.0 94.923857868%
323743695 528389647370448896  200.0 98.5%
301021198 528362202554580992  200.0 95.0%
360397439 528339163188178944  200.0 96.0%
1392149954 528368016552382464  200.0 93.5%
531488471 478622447827030016  200.0 99.5%
253574505 504208888955027456  195.0 98.9743589744%
794471306 349975868480823297  179.0 98.3240223464%
588155183 528108250861166592  200.0 98.5%
500678155 528228860987330560  200.0 70.0%
326971758 528311563066015744  199.0 96.4824120603%
326462912 527875707792551936  199.0 97.4874371859%
98211442 528156618970521600  200.0 100.0%
321180322 528303604017668096  200.0 79.0%
62484424 528200569798672384  199.0 84.9246231156%
590655516 528167094882271232  200.0 96.0%
995890267 528380114313043969  200.0 94.5%
234485029 528311679465959424  198.0 87.8787878788%
1115078232 528302263257673729  199.0 64.3216080402%
112467676 528218833082138624  194.0 76.8041237113%
565737946 528288144332832769  200.0 97.0%
361994418 528318373395181568  200.0 67.5%
41600055 522877314061717505  159.0 50.3144654088%
317790109 527642351628324864  200.0 99.5%
251042974 528286550363471872  200.0 78.0%
37177425 493212816581468160  195.0 97.9487179487%
171608272 300596662504660992  200.0 99.5%
2595210758 528190738652098562  199.0 80.4020100503%
368861095 527896330144727040  200.0 96.5%
826046328 521851392550395905  200.0 57.0%
433537119 528425528848809984  200.0 87.5%
1691901506 526765098812321792  200.0 99.5%
263553156 476144576931971073  191.0 84.8167539267%
928589587 318630932686979072  200.0 100.0%
418717363 528439461470695424  197.0 91.3705583756%
132024119 528347411182546944  200.0 76.5%
423980215 491546044329496576  200.0 71.0%
77210211 528453738395353088  200.0 84.0%
501707186 507685594109972480  200.0 99.5%
1680685327 528222577903165441  200.0 98.5%
40641561 528262939652788224  200.0 91.0%
1893889489 509994777098866688  200.0 100.0%
421341754 527781643810250752  200.0 75.0%
393428356 528297079949787136  199.0 77.8894472362%
250173314 527699024355151872  197.0 98.4771573604%
330313501 526845793622175747  193.0 91.7098445596%
227403380 488829356580433920  198.0 98.4848484848%
153143309 17503017149  154.0 99.3506493506%
381771809 526052155602784256  196.0 82.6530612245%
249283511 527863557216821248  200.0 97.5%
349554656 361066709836238848  198.0 88.3838383838%
129148624 528442480027398144  200.0 46.0%
394949995 528377613614469120  196.0 84.1836734694%
2185001116 462165373786554368  192.0 85.9375%
597189848 527971699980238848  200.0 97.5%
235092883 528118715775070209  197.0 97.461928934%
252161510 528473981519925248  200.0 79.0%
243814047 525769273197608961  196.0 73.4693877551%
209523449 526780819872829441  194.0 91.2371134021%
231585700 527043610982633472  189.0 98.4126984127%
236752388 527782157549596673  200.0 94.5%
799259330 503373844912955392  188.0 95.7446808511%
2225196936 528320678265909248  200.0 100.0%
618537854 528307930265706496  200.0 99.5%
2216645162 493162901264293889  199.0 100.0%
137351273 492720051821101056  194.0 51.5463917526%
448895805 528298383694258176  200.0 69.5%
1146080364 491906823796961280  175.0 89.7142857143%
370904078 487064187734999040  190.0 95.2631578947%
272008874 283269874137067523  195.0 95.3846153846%
242767239 493326235141812224  196.0 89.7959183673%
88075908 527714007503761408  198.0 86.3636363636%
457854120 181869993569431552  200.0 90.0%
626984484 528245160342065152  197.0 75.1269035533%
247052582 522104961446866944  199.0 98.4924623116%
250829650 527473406380220416  199.0 94.472361809%
379147411 528336753208213504  200.0 79.5%
265357584 524223659649421312  198.0 99.4949494949%
1472499024 371245114837835776  200.0 100.0%
251337272 414658775816347648  196.0 88.2653061224%
418030582 528245379528024066  200.0 84.5%
1477993572 527218095371206657  200.0 99.0%
280938753 280257442154156034  200.0 99.5%
209502852 528467373846577152  200.0 98.5%
140140153 528275676227723265  200.0 44.5%
221257963 521869689954529280  198.0 68.1818181818%
511172044 527596953723338753  186.0 88.1720430108%
713616650 515100091208962049  198.0 89.3939393939%
821388078 504884893600329728  197.0 87.3096446701%
562428153 528426077463785472  200.0 44.0%
146562637 528292267010707456  198.0 92.9292929293%
345506650 527824549841080320  200.0 99.5%
1359163867 528313447927140352  200.0 97.0%
370686498 528474060540616704  200.0 100.0%
45509708 497444618548822016  193.0 45.5958549223%
398333960 528417140135587842  198.0 98.4848484848%
1392350701 525802752166100992  190.0 44.7368421053%
534808838 528117456208818176  200.0 99.5%
242760514 528233168764014592  200.0 93.0%
602026741 528444249289678848  199.0 97.4874371859%
1556340553 528112483203297280  200.0 76.5%
19320236 528115525197365249  200.0 45.5%
491695993 384047540410130432  190.0 100.0%
2211328200 528335229010731008  200.0 98.5%
210397522 528312575612579841  196.0 95.9183673469%
163846932 518323547282755584  197.0 73.6040609137%
250795371 528470246177660928  199.0 97.4874371859%
14599688 528469232665640960  200.0 95.5%
